id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_day,dropoff_day,pickup_day_no,dropoff_day_no,pickup_hour,dropoff_hour,pickup_month,dropoff_month,pickup_timeofday,dropoff_timeofday,distance
id0292055,1,2016-02-09T11:13:34.000Z,2016-02-09T11:32:49.000Z,1,-73.98106384277344,40.74168395996094,-73.96067810058594,40.76103591918945,N,1155,Tuesday,Tuesday,2,2,11,11,2,2,Afternoon,Afternoon,2.7530407434028223
id2418326,1,2016-02-22T10:15:17.000Z,2016-02-22T10:32:50.000Z,3,-73.99060821533203,40.77002716064453,-73.97190856933594,40.75688552856445,N,1053,Monday,Monday,1,1,10,10,2,2,Afternoon,Afternoon,2.1484041328510917
id0593015,1,2016-05-14T03:12:19.000Z,2016-05-14T03:21:50.000Z,2,-74.00634002685547,40.73365783691406,-73.9869155883789,40.76045227050781,N,571,Saturday,Saturday,7,7,3,3,5,5,Night,Night,3.399188677701895
id3923484,2,2016-02-12T12:16:50.000Z,2016-02-12T12:24:46.000Z,5,-73.97242736816406,40.76504898071289,-73.98125457763672,40.77107620239258,N,476,Friday,Friday,5,5,12,12,2,2,Afternoon,Afternoon,1.0008888453010851
id3955851,2,2016-03-25T00:35:09.000Z,2016-03-25T00:37:29.000Z,1,-73.97347259521484,40.763587951660156,-73.9810791015625,40.76234817504883,N,140,Friday,Friday,4,4,0,0,3,3,Night,Night,0.6552930268493432
id2493003,2,2016-01-07T07:56:46.000Z,2016-01-07T08:08:02.000Z,3,-73.99996948242188,40.72709655761719,-73.9964599609375,40.751251220703125,N,676,Thursday,Thursday,7,7,7,8,1,1,Morning,Morning,2.7021061656562106
id3419600,1,2016-06-04T23:58:04.000Z,2016-06-05T00:04:02.000Z,1,-73.97061920166016,40.74772262573242,-73.95938873291016,40.769283294677734,N,358,Saturday,Sunday,4,5,23,0,6,6,Night,Night,2.577296622415349
id0605496,1,2016-04-02T19:42:27.000Z,2016-04-02T19:45:25.000Z,1,-73.96150207519531,40.76034927368164,-73.95462799072266,40.76572036743164,N,178,Saturday,Saturday,2,2,19,19,4,4,Night,Night,0.831786468713073
id2416802,2,2016-02-17T09:56:14.000Z,2016-02-17T10:25:08.000Z,6,-73.98504638671875,40.73611831665039,-73.97550964355469,40.75175857543945,N,1734,Wednesday,Wednesday,3,3,9,10,2,2,Morning,Afternoon,1.915732008091761
id1603905,1,2016-05-23T22:44:05.000Z,2016-05-23T22:49:39.000Z,1,-73.98394775390625,40.76324462890625,-73.97803497314453,40.7557373046875,N,334,Monday,Monday,2,2,22,22,5,5,Night,Night,0.9720413074364896
id0562232,2,2016-03-11T06:38:29.000Z,2016-03-11T06:45:04.000Z,2,-73.94876861572266,40.781700134277344,-73.97209167480469,40.745750427246094,N,395,Friday,Friday,4,4,6,6,3,3,Morning,Morning,4.453965739438028
id1681984,1,2016-01-16T14:22:12.000Z,2016-01-16T14:24:51.000Z,1,-73.9865951538086,40.7772331237793,-73.9820556640625,40.782066345214844,N,159,Saturday,Saturday,2,2,14,14,1,1,Evening,Evening,0.6594901330940952
id1421858,2,2016-02-02T13:04:56.000Z,2016-02-02T13:24:09.000Z,1,-73.9510726928711,40.78261947631836,-73.98164367675781,40.77457046508789,N,1153,Tuesday,Tuesday,2,2,13,13,2,2,Afternoon,Afternoon,2.7252733052895897
id2136691,1,2016-05-04T09:39:44.000Z,2016-05-04T09:50:43.000Z,1,-73.99072265625,40.75104522705078,-73.9795913696289,40.75352478027344,N,659,Wednesday,Wednesday,4,4,9,9,5,5,Morning,Morning,0.9773362850407493
id3676410,1,2016-06-12T15:45:44.000Z,2016-06-12T15:57:30.000Z,2,-73.96649169921875,40.794498443603516,-73.98326873779297,40.77145004272461,N,706,Sunday,Sunday,5,5,15,15,6,6,Evening,Evening,2.9263642442970554
id1742060,2,2016-03-04T08:36:15.000Z,2016-03-04T08:46:48.000Z,1,-73.96621704101562,40.76543426513672,-73.95443725585938,40.764198303222656,N,633,Friday,Friday,4,4,8,8,3,3,Morning,Morning,1.001552606834405
id3189504,2,2016-02-06T21:34:30.000Z,2016-02-06T21:40:09.000Z,1,-73.97831726074219,40.74172592163086,-73.98786163330078,40.744083404541016,N,339,Saturday,Saturday,6,6,21,21,2,2,Night,Night,0.8457316994022931
id3901697,2,2016-05-13T21:08:20.000Z,2016-05-13T21:23:09.000Z,2,-73.98843383789062,40.71847915649414,-73.95247650146484,40.73038864135742,N,889,Friday,Friday,6,6,21,21,5,5,Night,Night,3.306862136978337
id0797449,2,2016-05-21T01:08:01.000Z,2016-05-21T01:10:11.000Z,5,-73.9491195678711,40.78517150878906,-73.95329284667969,40.78852081298828,N,130,Saturday,Saturday,7,7,1,1,5,5,Night,Night,0.5120051458001558
id1082692,1,2016-02-26T15:13:52.000Z,2016-02-26T16:01:50.000Z,2,-74.0047836303711,40.71553039550781,-73.96163177490234,40.7684326171875,N,2878,Friday,Friday,5,5,15,16,2,2,Evening,Evening,6.915190434865467
id2493676,2,2016-04-09T15:50:28.000Z,2016-04-09T15:57:09.000Z,5,-73.98436737060547,40.74591827392578,-73.97637176513672,40.74982833862305,N,401,Saturday,Saturday,2,2,15,15,4,4,Evening,Evening,0.8016888876763412
id2485882,1,2016-06-19T18:46:28.000Z,2016-06-19T18:50:49.000Z,1,-73.9828109741211,40.76089859008789,-73.98207092285156,40.770301818847656,N,261,Sunday,Sunday,5,5,18,18,6,6,Night,Night,1.0474487020573988
id1024066,1,2016-06-01T08:24:28.000Z,2016-06-01T08:29:12.000Z,1,-73.95807647705078,40.776432037353516,-73.95295715332031,40.78298568725586,N,284,Wednesday,Wednesday,1,1,8,8,6,6,Morning,Morning,0.8466721066121684
id0680746,1,2016-02-22T18:25:45.000Z,2016-02-22T19:10:18.000Z,1,-73.78982543945312,40.643653869628906,-73.9859619140625,40.762271881103516,N,2673,Monday,Monday,1,1,18,19,2,2,Night,Night,21.150247777408108
id1449881,2,2016-01-03T15:13:17.000Z,2016-01-03T15:28:07.000Z,2,-73.98491668701172,40.74541091918945,-73.95481872558594,40.7698860168457,N,890,Sunday,Sunday,3,3,15,15,1,1,Evening,Evening,3.719311408154878
id0585094,2,2016-03-08T06:54:04.000Z,2016-03-08T07:22:36.000Z,1,-73.95124053955078,40.80772018432617,-73.98712921142578,40.68758010864258,N,1712,Tuesday,Tuesday,1,1,6,7,3,3,Morning,Morning,13.696813690419031
id3236925,1,2016-01-04T23:19:09.000Z,2016-01-04T23:26:06.000Z,1,-73.98652648925781,40.72657775878906,-73.99432373046875,40.71962356567383,N,417,Monday,Monday,4,4,23,23,1,1,Night,Night,1.0147469652470267
id2066196,2,2016-01-13T10:17:28.000Z,2016-01-13T10:47:49.000Z,1,-73.86354064941406,40.769561767578125,-74.00585174560547,40.70555114746094,N,1821,Wednesday,Wednesday,6,6,10,10,1,1,Afternoon,Afternoon,13.943649926943223
id2018015,2,2016-05-18T13:49:06.000Z,2016-05-18T13:56:15.000Z,1,-73.95568084716797,40.80435562133789,-73.96794128417969,40.80181121826172,N,429,Wednesday,Wednesday,4,4,13,13,5,5,Afternoon,Afternoon,1.0700446784868147
id2685317,1,2016-02-25T21:25:23.000Z,2016-02-25T21:43:37.000Z,1,-74.00199127197266,40.755958557128906,-73.90059661865234,40.847591400146484,N,1094,Thursday,Thursday,4,4,21,21,2,2,Night,Night,13.29124408838873
id2553979,1,2016-01-09T16:05:49.000Z,2016-01-09T16:16:16.000Z,2,-74.00263977050781,40.71126174926758,-73.97791290283203,40.75227737426758,N,627,Saturday,Saturday,2,2,16,16,1,1,Evening,Evening,5.014108627391743
id1759234,1,2016-01-08T18:20:21.000Z,2016-01-08T18:40:01.000Z,1,-74.008056640625,40.72283935546875,-73.9788589477539,40.75236511230469,N,1180,Friday,Friday,1,1,18,18,1,1,Night,Night,4.102495104132568
id1954060,2,2016-02-26T12:52:59.000Z,2016-02-26T13:00:21.000Z,6,-73.9657211303711,40.75886917114258,-73.95413970947266,40.766300201416016,N,442,Friday,Friday,5,5,12,13,2,2,Afternoon,Afternoon,1.278349455166186
id2298402,1,2016-04-06T08:51:23.000Z,2016-04-06T09:13:39.000Z,1,-73.9526138305664,40.78053665161133,-73.98516845703125,40.74479293823242,N,1336,Wednesday,Wednesday,6,6,8,9,4,4,Morning,Morning,4.82848901354588
id0592992,2,2016-02-06T14:43:04.000Z,2016-02-06T14:46:45.000Z,1,-73.98663330078125,40.72237014770508,-73.97554016113281,40.7187614440918,N,221,Saturday,Saturday,6,6,14,14,2,2,Evening,Evening,1.0173510408485722
id3075612,2,2016-05-24T05:59:07.000Z,2016-05-24T06:06:08.000Z,2,-73.98008728027344,40.7303581237793,-73.98470306396484,40.754539489746094,N,421,Tuesday,Tuesday,3,3,5,6,5,5,Night,Morning,2.716822769400404
id2570774,1,2016-02-08T08:18:25.000Z,2016-02-08T08:47:41.000Z,1,-73.95276641845703,40.78654861450195,-73.99134826660156,40.749874114990234,N,1756,Monday,Monday,1,1,8,8,2,2,Morning,Morning,5.214138760874045
id1537881,2,2016-04-18T00:11:19.000Z,2016-04-18T00:16:48.000Z,1,-74.00286102294922,40.72336959838867,-74.007080078125,40.733009338378906,N,329,Monday,Monday,4,4,0,0,4,4,Night,Night,1.1293120551889535
id0115269,1,2016-02-28T20:18:51.000Z,2016-02-28T20:36:49.000Z,3,-73.96051025390625,40.7612419128418,-73.99108123779297,40.750389099121094,N,1078,Sunday,Sunday,7,7,20,20,2,2,Night,Night,2.8437531175082795
id1374398,2,2016-03-20T12:10:48.000Z,2016-03-20T12:13:53.000Z,1,-73.98676300048828,40.77053451538086,-73.98139190673828,40.78059387207031,N,185,Sunday,Sunday,6,6,12,12,3,3,Afternoon,Afternoon,1.2065271255288255
id1245194,1,2016-03-19T18:06:31.000Z,2016-03-19T18:15:07.000Z,1,-73.99799346923828,40.74588394165039,-73.99051666259766,40.75598907470703,N,516,Saturday,Saturday,5,5,18,18,3,3,Night,Night,1.2881152423173026
id3699731,2,2016-05-29T14:41:25.000Z,2016-05-29T14:50:07.000Z,1,-73.98728942871094,40.755428314208984,-73.97064971923828,40.76493835449219,N,522,Sunday,Sunday,1,1,14,14,5,5,Evening,Evening,1.7556675139864562
id2027388,2,2016-05-18T10:39:02.000Z,2016-05-18T11:32:20.000Z,1,-73.86348724365234,40.769901275634766,-73.97962951660156,40.75169372558594,N,3198,Wednesday,Wednesday,4,4,10,11,5,5,Afternoon,Afternoon,9.989265133206073
id2281012,1,2016-01-18T12:01:43.000Z,2016-01-18T12:15:19.000Z,1,-73.99221801757812,40.724952697753906,-74.00993347167969,40.721675872802734,N,816,Monday,Monday,4,4,12,12,1,1,Afternoon,Afternoon,1.5367259032777405
id2591612,1,2016-06-24T09:13:25.000Z,2016-06-24T09:23:15.000Z,1,-73.96336364746094,40.76603698730469,-73.94707489013672,40.78510665893555,N,590,Friday,Friday,3,3,9,9,6,6,Morning,Morning,2.5253911972290934
id1877005,1,2016-01-13T08:52:39.000Z,2016-01-13T09:02:50.000Z,1,-74.00679016113281,40.74872589111328,-73.98893737792969,40.76179885864258,N,611,Wednesday,Wednesday,6,6,8,9,1,1,Morning,Morning,2.0915009141467817
id2080585,2,2016-05-12T07:44:56.000Z,2016-05-12T08:56:31.000Z,1,-73.78132629394531,40.644920349121094,-73.99178314208984,40.754478454589844,N,4295,Thursday,Thursday,5,5,7,8,5,5,Morning,Morning,21.52158644364689
id0084674,2,2016-06-17T00:23:07.000Z,2016-06-17T00:50:02.000Z,1,-73.9931869506836,40.72023010253906,-73.98043060302734,40.676490783691406,N,1615,Friday,Friday,3,3,0,0,6,6,Night,Night,4.981069793257119
id2198489,1,2016-02-05T09:15:40.000Z,2016-02-05T09:30:54.000Z,1,-73.97228240966797,40.74955749511719,-73.98526763916016,40.74620819091797,N,914,Friday,Friday,5,5,9,9,2,2,Morning,Morning,1.155539087847482
id0153791,2,2016-02-06T21:53:53.000Z,2016-02-06T22:03:39.000Z,1,-73.95831298828125,40.78058624267578,-73.97286224365234,40.7957763671875,N,586,Saturday,Saturday,6,6,21,22,2,2,Night,Night,2.086456501410982
id3673436,2,2016-06-05T12:42:55.000Z,2016-06-05T12:55:30.000Z,1,-73.98995971679688,40.73442077636719,-73.97288513183594,40.74515914916992,N,755,Sunday,Sunday,5,5,12,12,6,6,Afternoon,Afternoon,1.8695364032846133
id0009488,2,2016-01-15T20:46:06.000Z,2016-01-15T20:56:20.000Z,1,-73.97994232177734,40.76068878173828,-73.97422790527344,40.78886032104492,N,614,Friday,Friday,1,1,20,20,1,1,Night,Night,3.1692788811124286
id0662540,1,2016-05-14T20:38:48.000Z,2016-05-14T20:44:35.000Z,2,-73.97755432128906,40.74565124511719,-73.97335052490234,40.74824142456055,N,347,Saturday,Saturday,7,7,20,20,5,5,Night,Night,0.45646834572126843
id3035203,1,2016-03-31T14:49:54.000Z,2016-03-31T15:24:57.000Z,1,-73.87295532226562,40.77394104003906,-73.98377990722656,40.74415969848633,N,2103,Thursday,Thursday,3,3,14,15,3,3,Evening,Evening,9.904328133279487
id1026617,2,2016-04-14T02:42:32.000Z,2016-04-14T02:48:25.000Z,2,-73.95435333251953,40.764251708984375,-73.95010375976562,40.78023147583008,N,353,Thursday,Thursday,7,7,2,2,4,4,Night,Night,1.8125483685553418
id3129291,2,2016-03-17T07:30:18.000Z,2016-03-17T07:36:37.000Z,6,-73.95738983154297,40.782630920410156,-73.93943786621094,40.80514907836914,N,379,Thursday,Thursday,3,3,7,7,3,3,Morning,Morning,2.9246151812418466
id1041704,2,2016-06-16T08:41:47.000Z,2016-06-16T09:13:57.000Z,2,-73.95365905761719,40.78483963012695,-73.981201171875,40.757930755615234,N,1930,Thursday,Thursday,2,2,8,9,6,6,Morning,Morning,3.7857855833645684
id0962421,2,2016-05-06T00:06:32.000Z,2016-05-06T00:19:36.000Z,3,-73.9434585571289,40.796016693115234,-73.91761779785156,40.83430862426758,N,784,Friday,Friday,6,6,0,0,5,5,Night,Night,4.781055824084904
id0844890,2,2016-02-03T01:28:00.000Z,2016-02-03T01:28:40.000Z,5,-73.97415161132812,40.78899002075195,-73.97003936767578,40.794578552246094,N,40,Wednesday,Wednesday,3,3,1,1,2,2,Night,Night,0.7113403279393983
id0885132,2,2016-05-02T19:52:56.000Z,2016-05-02T20:07:13.000Z,5,-73.98309326171875,40.76430130004883,-74.01293182373047,40.717288970947266,N,857,Monday,Monday,2,2,19,20,5,5,Night,Night,5.800580450181304
id0272410,1,2016-06-28T08:21:02.000Z,2016-06-28T08:32:05.000Z,1,-73.95637512207031,40.76308822631836,-73.94741821289062,40.77861404418945,N,663,Tuesday,Tuesday,7,7,8,8,6,6,Morning,Morning,1.8839753505094659
id2339332,1,2016-02-22T10:45:00.000Z,2016-02-22T10:56:11.000Z,1,-73.99097442626953,40.73158264160156,-73.9817123413086,40.748172760009766,N,671,Monday,Monday,1,1,10,10,2,2,Afternoon,Afternoon,2.0029939621968946
id2057834,2,2016-05-05T19:43:20.000Z,2016-05-05T20:10:17.000Z,6,-73.86282348632812,40.76913070678711,-73.97521209716797,40.78786849975586,N,1617,Thursday,Thursday,5,5,19,20,5,5,Night,Night,9.689931818438632
id2605340,1,2016-02-14T13:01:44.000Z,2016-02-14T13:07:24.000Z,1,-73.98629760742188,40.77870178222656,-73.9774169921875,40.787017822265625,N,340,Sunday,Sunday,7,7,13,13,2,2,Afternoon,Afternoon,1.1891791314583051
id0238705,2,2016-03-26T01:21:59.000Z,2016-03-26T01:26:35.000Z,2,-73.99186706542969,40.72615051269531,-73.98725891113281,40.722320556640625,N,276,Saturday,Saturday,5,5,1,1,3,3,Night,Night,0.5763394959186448
id3901601,1,2016-04-22T19:22:49.000Z,2016-04-22T19:34:23.000Z,1,-73.97344970703125,40.763580322265625,-73.98194122314453,40.75798034667969,N,694,Friday,Friday,1,1,19,19,4,4,Night,Night,0.9482808562002024
id2880527,1,2016-03-19T18:11:05.000Z,2016-03-19T18:13:04.000Z,1,-73.96107482910156,40.768768310546875,-73.95632934570312,40.76808166503906,N,119,Saturday,Saturday,5,5,18,18,3,3,Night,Night,0.4068650929106469
id1824834,1,2016-04-08T20:10:07.000Z,2016-04-08T20:29:34.000Z,1,-73.9716567993164,40.75450897216797,-74.0037841796875,40.74117660522461,N,1167,Friday,Friday,1,1,20,20,4,4,Night,Night,3.0858525522665543
id2961610,2,2016-04-23T11:41:23.000Z,2016-04-23T11:50:14.000Z,1,-73.97779083251953,40.76620864868164,-73.97296142578125,40.755672454833984,N,531,Saturday,Saturday,2,2,11,11,4,4,Afternoon,Afternoon,1.2401729441363951
id3354026,2,2016-01-22T11:54:28.000Z,2016-01-22T12:19:11.000Z,1,-73.87326049804688,40.774085998535156,-73.95598602294922,40.78211975097656,N,1483,Friday,Friday,1,1,11,12,1,1,Afternoon,Afternoon,7.022693495690765
id3973477,2,2016-04-11T23:58:39.000Z,2016-04-12T00:16:01.000Z,1,-73.98036193847656,40.76020050048828,-73.95577239990234,40.73727035522461,N,1042,Monday,Tuesday,4,5,23,0,4,4,Night,Night,3.2850829140118263
id2162796,2,2016-06-19T01:37:15.000Z,2016-06-19T02:11:41.000Z,1,-73.98705291748047,40.75022506713867,-73.92144012451172,40.68809509277344,N,2066,Sunday,Sunday,5,5,1,2,6,6,Night,Night,8.848995525175543
id2169764,2,2016-01-28T18:44:11.000Z,2016-01-28T18:52:43.000Z,2,-74.00535583496094,40.74113845825195,-74.00299835205078,40.734336853027344,N,512,Thursday,Thursday,7,7,18,18,1,1,Night,Night,0.7819522190842171
id0385041,1,2016-01-24T21:41:31.000Z,2016-01-24T22:01:39.000Z,1,-73.99183654785156,40.72587966918945,-73.9805908203125,40.76569747924805,N,1208,Sunday,Sunday,3,3,21,22,1,1,Night,Night,4.527766098685132
id2731919,1,2016-02-25T10:16:07.000Z,2016-02-25T10:19:47.000Z,1,-73.9625244140625,40.76699447631836,-73.96599578857422,40.76498031616211,N,220,Thursday,Thursday,4,4,10,10,2,2,Afternoon,Afternoon,0.3682777186828466
id2265574,2,2016-02-20T07:44:10.000Z,2016-02-20T07:47:55.000Z,5,-73.96650695800781,40.79426956176758,-73.9793701171875,40.7818603515625,N,225,Saturday,Saturday,6,6,7,7,2,2,Morning,Morning,1.7540598397749927
id3492375,1,2016-03-24T06:14:19.000Z,2016-03-24T06:20:24.000Z,1,-73.96932220458984,40.75776672363281,-73.97699737548828,40.765045166015625,N,365,Thursday,Thursday,3,3,6,6,3,3,Morning,Morning,1.0357978471905414
id2409047,2,2016-05-18T12:25:15.000Z,2016-05-18T12:28:25.000Z,1,-73.94721221923828,40.778465270996094,-73.95425415039062,40.78144073486328,N,190,Wednesday,Wednesday,4,4,12,12,5,5,Afternoon,Afternoon,0.6789913293205797
id0426799,1,2016-04-10T01:26:59.000Z,2016-04-10T01:33:05.000Z,4,-73.9949951171875,40.74779510498047,-73.98845672607422,40.737030029296875,N,366,Sunday,Sunday,3,3,1,1,4,4,Night,Night,1.3176837923969116
id2819665,1,2016-06-07T16:23:41.000Z,2016-06-07T17:57:24.000Z,2,-73.9783935546875,40.76218032836914,-73.78872680664062,40.64143371582031,N,5623,Tuesday,Tuesday,7,7,16,17,6,6,Evening,Evening,20.878333300902312
id1695809,2,2016-06-21T08:21:49.000Z,2016-06-21T08:36:47.000Z,1,-73.98238372802734,40.72758865356445,-74.01435852050781,40.70405960083008,N,898,Tuesday,Tuesday,7,7,8,8,6,6,Morning,Morning,3.755978814096404
id1407013,1,2016-05-03T07:09:55.000Z,2016-05-03T07:37:04.000Z,1,-73.9961929321289,40.73822784423828,-73.94630432128906,40.7728157043457,N,1629,Tuesday,Tuesday,3,3,7,7,5,5,Morning,Morning,5.696465499792594
id0373638,2,2016-04-14T22:06:41.000Z,2016-04-14T22:33:22.000Z,5,-73.986328125,40.71809005737305,-73.95098114013672,40.774959564208984,N,1601,Thursday,Thursday,7,7,22,22,4,4,Night,Night,6.989614928823823
id3326822,1,2016-06-04T23:04:19.000Z,2016-06-04T23:29:55.000Z,2,-73.9984130859375,40.71974563598633,-73.97867584228516,40.76268768310547,N,1536,Saturday,Saturday,4,4,23,23,6,6,Night,Night,5.05619593492977
id0843654,2,2016-06-16T21:40:37.000Z,2016-06-16T21:54:19.000Z,1,-73.98825073242188,40.736175537109375,-73.97974395751953,40.754703521728516,N,822,Thursday,Thursday,2,2,21,21,6,6,Night,Night,2.1813025082037933
id0299941,1,2016-05-10T12:50:03.000Z,2016-05-10T12:59:25.000Z,1,-73.96371459960938,40.7684326171875,-73.95201873779297,40.78466033935547,N,562,Tuesday,Tuesday,3,3,12,12,5,5,Afternoon,Afternoon,2.0557036913056335
id2868528,1,2016-01-26T12:47:55.000Z,2016-01-26T12:50:27.000Z,1,-73.94523620605469,40.75165939331055,-73.94536590576172,40.75154113769531,N,152,Tuesday,Tuesday,5,5,12,12,1,1,Afternoon,Afternoon,0.01709591735045234
id2811901,2,2016-04-30T22:21:15.000Z,2016-04-30T23:01:58.000Z,2,-73.77677917480469,40.64516830444336,-73.98102569580078,40.76361083984375,N,2443,Saturday,Saturday,2,2,22,23,4,4,Night,Night,21.676714428986227
id3394398,2,2016-02-11T23:11:43.000Z,2016-02-11T23:18:35.000Z,1,-73.98953247070312,40.7465934753418,-73.98702239990234,40.736106872558594,N,412,Thursday,Thursday,4,4,23,23,2,2,Night,Night,1.1850789939950888
id1238172,1,2016-06-27T04:39:55.000Z,2016-06-27T04:54:18.000Z,1,-73.98584747314453,40.762840270996094,-73.91729736328125,40.75813674926758,N,863,Monday,Monday,6,6,4,4,6,6,Night,Night,5.797219290816941
id0895400,2,2016-06-28T20:57:23.000Z,2016-06-28T21:05:15.000Z,2,-73.96986389160156,40.765472412109375,-73.94938659667969,40.78140640258789,N,472,Tuesday,Tuesday,7,7,20,21,6,6,Night,Night,2.4723642994757884
id3932274,1,2016-02-18T22:18:30.000Z,2016-02-18T22:41:01.000Z,2,-73.98788452148438,40.721336364746094,-73.97876739501953,40.7528076171875,N,1351,Thursday,Thursday,4,4,22,22,2,2,Night,Night,3.5827642300442197
id2383601,1,2016-05-26T21:08:24.000Z,2016-05-26T21:18:07.000Z,2,-74.00558471679688,40.740997314453125,-73.99336242675781,40.762474060058594,N,583,Thursday,Thursday,5,5,21,21,5,5,Night,Night,2.6005830117820783
id1032773,1,2016-01-31T14:34:00.000Z,2016-01-31T15:01:20.000Z,1,-73.87353515625,40.774192810058594,-73.98627471923828,40.758018493652344,N,1640,Sunday,Sunday,3,3,14,15,1,1,Evening,Evening,9.663436525973797
id2306622,2,2016-06-22T01:15:06.000Z,2016-06-22T01:19:22.000Z,1,-73.99820709228516,40.76028823852539,-73.98631286621094,40.756080627441406,N,256,Wednesday,Wednesday,1,1,1,1,6,6,Night,Night,1.1056829095604381
id2510350,1,2016-03-05T00:30:58.000Z,2016-03-05T00:37:05.000Z,1,-73.9888916015625,40.74478530883789,-74.00202178955078,40.73480987548828,N,367,Saturday,Saturday,5,5,0,0,3,3,Night,Night,1.5665562439984067
id1429332,2,2016-06-24T00:21:47.000Z,2016-06-24T00:29:17.000Z,2,-73.97077178955078,40.757835388183594,-73.95248413085938,40.77824020385742,N,450,Friday,Friday,3,3,0,0,6,6,Night,Night,2.742234363607079
id1440901,2,2016-01-30T13:35:40.000Z,2016-01-30T13:38:27.000Z,1,-73.98652648925781,40.7719841003418,-73.97940826416016,40.781654357910156,N,167,Saturday,Saturday,2,2,13,13,1,1,Afternoon,Afternoon,1.231053994386365
id3580371,1,2016-01-08T19:47:28.000Z,2016-01-08T19:58:34.000Z,1,-73.98582458496094,40.74088668823242,-73.99053955078125,40.75663375854492,N,666,Friday,Friday,1,1,19,19,1,1,Night,Night,1.7954791010685314
id0742592,1,2016-04-26T20:49:53.000Z,2016-04-26T20:56:17.000Z,1,-73.93841552734375,40.74867248535156,-73.95621490478516,40.73149108886719,N,384,Tuesday,Tuesday,5,5,20,20,4,4,Night,Night,2.428735498624114
id1808253,1,2016-01-22T21:23:16.000Z,2016-01-22T21:36:56.000Z,1,-74.00349426269531,40.732486724853516,-73.9920425415039,40.7219123840332,N,820,Friday,Friday,1,1,21,21,1,1,Night,Night,1.521103460517157
id0540571,2,2016-04-13T16:07:22.000Z,2016-04-13T16:20:42.000Z,5,-73.97258758544922,40.78491973876953,-73.95609283447266,40.77962875366211,N,800,Wednesday,Wednesday,6,6,16,16,4,4,Evening,Evening,1.5082788078158944
